,title,original_title,popularity,vote_count,vote_average,poster_path
1261,"The Mayo Clinic, Faith, Hope and Science","The Mayo Clinic, Faith, Hope and Science",5.478,3,8.3,https://image.tmdb.org/t/p/w500/zojyFTrXTdULii1Jh5yHmG0ZTHq.jpg
1263,Bigger Fatter Liar,Bigger Fatter Liar,6.001,34,4.7,https://image.tmdb.org/t/p/w500/j6jMDEIebIHpZKePOZzhlEDeROW.jpg
1264,Lucas Brothers: On Drugs,Lucas Brothers: On Drugs,2.808,13,5.2,https://image.tmdb.org/t/p/w500/vTxUOKuXJVOYo3Y5erJZU7h2GUm.jpg
1265,Chris D'Elia: Incorrigible,Chris D'Elia: Incorrigible,3.849,27,6.4,https://image.tmdb.org/t/p/w500/wahU09gCOnwdWuEzc2rl3EWAzWg.jpg
1266,21 Bridges,21 Bridges,31.272,500,6.6,https://image.tmdb.org/t/p/w500/bSN9SysoRBMwJKNkfOlQlCw2YQO.jpg
1267,Evan Almighty,Evan Almighty,19.588,2797,5.5,https://image.tmdb.org/t/p/w500/1MQ6b42fbQi0wKvBqjov5QOWQvY.jpg
1268,Jonathan,Jonathan,7.882,97,6.1,https://image.tmdb.org/t/p/w500/nTd0PBJkA1HLM9yImDnRZDzGAwb.jpg
1269,The Creative Brain,The Creative Brain,3.988,14,7.6,https://image.tmdb.org/t/p/w500/yb3Unw9xHK0f7n6tCLlsoGq4sbb.jpg
1270,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,12.214,684,5.7,https://image.tmdb.org/t/p/w500/eyTPT3Nvm1CBpLN84LslO1JN7AU.jpg
1271,Manglehorn,Manglehorn,9.538,121,5.5,https://image.tmdb.org/t/p/w500/urVbu16eKzi0IHQHh9b9eN3R0sh.jpg
1272,Eddie Murphy: Delirious,Eddie Murphy: Delirious,6.873,195,7.9,https://image.tmdb.org/t/p/w500/qnNXoflFXeUg692kulMKVJVRzYf.jpg
1273,Band of Robbers,Band of Robbers,6.02,73,6.3,https://image.tmdb.org/t/p/w500/3gI49YGN95dfipPoofOdQlEkqqr.jpg
1274,Prescription Thugs,Prescription Thugs,5.603,29,6.6,https://image.tmdb.org/t/p/w500/7V6sDOLCNXcqHsqToGDACbK3HGE.jpg
1275,The Antidote,L'Antidote,7.124,59,5.3,https://image.tmdb.org/t/p/w500/9RxHmXlR0xR4Gyt6IYiZa4bi9O3.jpg
1276,Thriller: A Cruel Picture,Thriller - en grym film,14.431,97,6.7,https://image.tmdb.org/t/p/w500/fifB4AdGcMkibb8v8hUS6U4Ou7s.jpg
1277,Sandy Wexler,Sandy Wexler,9.452,267,5.2,https://image.tmdb.org/t/p/w500/38SDqWOt4utiLOnWlas7BfrYQGS.jpg
1278,Come Sunday,Come Sunday,5.651,29,5.9,https://image.tmdb.org/t/p/w500/ubMFT42itwYEPhyU9xwsvq8eIhC.jpg
1279,Band Aid,Band Aid,10.006,96,6.5,https://image.tmdb.org/t/p/w500/hDYKhDkmvvPnYESr1yNG3K5oMZT.jpg
1280,The Perfect Date,The Perfect Date,31.968,2059,6.3,https://image.tmdb.org/t/p/w500/PmkDOVvwN86ax3vsmL6iaWdKsB.jpg
1281,Kevin Hart: What Now?,Kevin Hart: What Now?,8.491,181,6.6,https://image.tmdb.org/t/p/w500/kT8lVt4T5UpKYoqCckyfQqlOG8o.jpg
1282,Frat Star,Frat Star,6.465,10,4.6,na
1284,King Arthur,King Arthur,18.136,1692,6.2,https://image.tmdb.org/t/p/w500/bwijSrT2bU3kYqDnbMzcz84mprn.jpg
1285,Get Smart,Get Smart,16.363,2176,6.1,https://image.tmdb.org/t/p/w500/c1x9EYmTTe9xTM8DclELORwC1PN.jpg
1286,I Am Maris: Portrait of a Young Yogi,I Am Maris: Portrait of a Young Yogi,2.604,7,7.4,https://image.tmdb.org/t/p/w500/g10f7lRZVIc5g5ahZRcJXebLz5o.jpg
1287,P.S. I Love You,P.S. I Love You,13.278,2212,7.1,https://image.tmdb.org/t/p/w500/nuOGIDqDFaX20i4Zfi5VN47lqXh.jpg
1288,Spy Kids,Spy Kids,16.891,2158,5.7,https://image.tmdb.org/t/p/w500/ergulEeAwpUW47qU4DKQjPuBAVB.jpg
1289,Spy Kids 3-D: Game Over,Spy Kids 3-D: Game Over,14.349,1329,5,https://image.tmdb.org/t/p/w500/i18sekzKpIbTaZvmQyATLGG41QJ.jpg
1290,The Trap,The Trap,11.93,30,4.9,https://image.tmdb.org/t/p/w500/4x1ggUFGyBEGC6p2qvog38eCaie.jpg
1291,The Trust,The Trust,12.322,285,5,https://image.tmdb.org/t/p/w500/jzEM2CCOY79VGnbQBIXEjqWcQvc.jpg
1292,A Dangerous Woman,A Dangerous Woman,3.52,14,5.2,https://image.tmdb.org/t/p/w500/wsRHmHgio3w5nR5W2brn5VQ2oe4.jpg
1293,An American Tail,An American Tail,19.855,818,6.7,https://image.tmdb.org/t/p/w500/wjhUy9af89vc9CviKcPgTNTrmIq.jpg
1294,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,14.646,446,6.3,https://image.tmdb.org/t/p/w500/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg
1295,An American Tail: The Mystery of the Night Monster,An American Tail: The Mystery of the Night Monster,9.052,86,6.2,https://image.tmdb.org/t/p/w500/jkKatrqA6vY2ielGbFhMfJF1KO3.jpg
1297,Balto,Balto,15.496,1271,7.3,https://image.tmdb.org/t/p/w500/dCVcdb5oxDizqFLz0F7TE60NoC9.jpg
1298,Balto II: Wolf Quest,Balto II: Wolf Quest,14.16,332,6.1,https://image.tmdb.org/t/p/w500/6zGqvw0T8S05xZpcJdXx3oZu92X.jpg
1299,Balto III: Wings of Change,Balto III: Wings of Change,10.869,197,6.6,https://image.tmdb.org/t/p/w500/jSINOzHt225m5Xh106Z0WXQLDil.jpg
1300,Class of '61,Class of '61,4.448,6,5,https://image.tmdb.org/t/p/w500/r6Rb65B1GcmPtsFmnY5ZZWYTmED.jpg
1301,Mom and Dad,Mom and Dad,14.811,502,5.1,https://image.tmdb.org/t/p/w500/fSaeahvo1GU7v4W6CX2y0j7fxMG.jpg
1302,How to Make an American Quilt,How to Make an American Quilt,8.723,91,6.3,https://image.tmdb.org/t/p/w500/g0k6McLfcUBb9xIk33f6MF4KIzU.jpg
1303,John Mulaney: New in Town,John Mulaney: New in Town,6.985,95,8.3,https://image.tmdb.org/t/p/w500/ufE8KAkLQT9u91AgDSc5Oxa3DjW.jpg
1304,Locked Up,Locked Up,7.774,15,6.4,https://image.tmdb.org/t/p/w500/tzYJ9X9oVybCIVAaTOUFHVwcjXo.jpg
1305,Schindler's List,Schindler's List,40.063,9419,8.6,https://image.tmdb.org/t/p/w500/c8Ass7acuOe4za6DhSattE359gr.jpg
1306,Deuces Wild,Deuces Wild,5.825,50,5.4,https://image.tmdb.org/t/p/w500/h11bZXMRUlaJeeqH9yhRyfjBUVA.jpg
1307,Five Nights in Maine,Five Nights in Maine,4.633,19,5.4,https://image.tmdb.org/t/p/w500/o6mjLAX3TNVPWjQo5TYlovkeq88.jpg
1308,Frank and Cindy,Frank and Cindy,6.668,13,5.9,https://image.tmdb.org/t/p/w500/lVcBnJkjLKwZKhJ30bOy09GghUs.jpg
1309,Iverson,Iverson,6.407,61,7.3,https://image.tmdb.org/t/p/w500/8JKFYFOzsW4ScokxzjlkyTgxVb1.jpg
1310,Jeremy Scott: The People's Designer,Jeremy Scott: The People's Designer,2.336,10,7.8,na
1311,Once Upon a Time… in Hollywood,Once Upon a Time… in Hollywood,69.077,5566,7.5,https://image.tmdb.org/t/p/w500/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg
1312,Batman: Gotham Knight,Batman: Gotham Knight,10.156,323,6.6,https://image.tmdb.org/t/p/w500/vjyij3WllPR7z9IQpAOQyWgpNed.jpg
1314,Mars Attacks!,Mars Attacks!,17.364,3421,6.3,https://image.tmdb.org/t/p/w500/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg
1315,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,9.649,2,8.3,na
1316,DC's Legends of Tomorrow: Their Time Is Now,DC's Legends of Tomorrow: Their Time Is Now,2.54,24,6.7,na
1317,Supergirl,Supergirl,11.191,241,4.8,https://image.tmdb.org/t/p/w500/6OfuKKCPFclHOj4SSRRpLzF1lfP.jpg
1318,Archie: To Riverdale and Back Again,Archie: To Riverdale and Back Again,2.478,9,6.1,https://image.tmdb.org/t/p/w500/5VeJ2FNAg2SGam6E9iJmd6H3GhD.jpg
1319,Ricki and the Flash,Ricki and the Flash,11.206,521,5.8,https://image.tmdb.org/t/p/w500/l7Mx2KUT6BlD5v8t0FAL39vjSS9.jpg
1320,Broken Arrow,Broken Arrow,13.367,823,5.9,https://image.tmdb.org/t/p/w500/2AlvHCeaZtFeR2H0IDoa2BmXOyK.jpg
